material_id,cif,formation_energy_per_atom,total_magnetization
19031,"# generated using pymatgen
data_RbVO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.31955200
_cell_length_b   5.70559893
_cell_length_c   11.31629318
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbVO3
_chemical_formula_sum   'Rb4 V4 O12'
_cell_volume   343.46341931
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.93297370  0.75000000  0.10124343  1
  Rb  Rb1  1  0.93297370  0.25000000  0.39875657  1
  Rb  Rb2  1  0.06702630  0.25000000  0.89875657  1
  Rb  Rb3  1  0.06702630  0.75000000  0.60124343  1
  V  V4  1  0.46695241  0.75000000  0.33494665  1
  V  V5  1  0.46695241  0.25000000  0.16505335  1
  V  V6  1  0.53304759  0.25000000  0.66505335  1
  V  V7  1  0.53304759  0.75000000  0.83494665  1
  O  O8  1  0.42897170  0.50000000  0.75000000  1
  O  O9  1  0.57102830  -0.00000000  0.25000000  1
  O  O10  1  0.57102830  0.50000000  0.25000000  1
  O  O11  1  0.42897170  0.00000000  0.75000000  1
  O  O12  1  0.60070133  0.75000000  0.46628750  1
  O  O13  1  0.60070133  0.25000000  0.03371250  1
  O  O14  1  0.39929867  0.25000000  0.53371250  1
  O  O15  1  0.39929867  0.75000000  0.96628750  1
  O  O16  1  0.84370322  0.75000000  0.84855440  1
  O  O17  1  0.84370322  0.25000000  0.65144560  1
  O  O18  1  0.15629678  0.25000000  0.15144560  1
  O  O19  1  0.15629678  0.75000000  0.34855440  1
",-2.409617558,0.0
755711,"# generated using pymatgen
data_MgCoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.38267842
_cell_length_b   6.38267842
_cell_length_c   4.96192624
_cell_angle_alpha   86.81401285
_cell_angle_beta   86.81401285
_cell_angle_gamma   83.42588970
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgCoO3
_chemical_formula_sum   'Mg4 Co4 O12'
_cell_volume   200.25535230
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.60636200  0.82640600  0.22403600  1
  Mg  Mg1  1  0.82640600  0.60636200  0.72403600  1
  Mg  Mg2  1  0.17359400  0.39363800  0.27596400  1
  Mg  Mg3  1  0.39363800  0.17359400  0.77596400  1
  Co  Co4  1  0.08228700  0.91771300  0.25000000  1
  Co  Co5  1  0.73354900  0.26645100  0.25000000  1
  Co  Co6  1  0.26645100  0.73354900  0.75000000  1
  Co  Co7  1  0.91771300  0.08228700  0.75000000  1
  O  O8  1  0.81300200  0.98016100  0.43013200  1
  O  O9  1  0.98016100  0.81300200  0.93013200  1
  O  O10  1  0.33701100  0.88473600  0.03952900  1
  O  O11  1  0.52855600  0.72779800  0.60771700  1
  O  O12  1  0.88473600  0.33701100  0.53952900  1
  O  O13  1  0.72779800  0.52855600  0.10771700  1
  O  O14  1  0.27220200  0.47144400  0.89228300  1
  O  O15  1  0.11526400  0.66298900  0.46047100  1
  O  O16  1  0.47144400  0.27220200  0.39228300  1
  O  O17  1  0.66298900  0.11526400  0.96047100  1
  O  O18  1  0.01983900  0.18699800  0.06986800  1
  O  O19  1  0.18699800  0.01983900  0.56986800  1
",-1.788741414,3.9998958
1279364,"# generated using pymatgen
data_MgFeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.99287417
_cell_length_b   5.40624239
_cell_length_c   7.77101314
_cell_angle_alpha   84.32479157
_cell_angle_beta   93.06461285
_cell_angle_gamma   90.65209114
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgFeO3
_chemical_formula_sum   'Mg4 Fe4 O12'
_cell_volume   208.42994947
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.99834900  0.28393500  0.14142100  1
  Mg  Mg1  1  0.49835400  0.78353100  0.64132200  1
  Mg  Mg2  1  0.00153200  0.71645400  0.85847500  1
  Mg  Mg3  1  0.50165800  0.21607000  0.35852400  1
  Fe  Fe4  1  0.50251900  0.18959400  0.84968300  1
  Fe  Fe5  1  0.49721900  0.80996800  0.15034500  1
  Fe  Fe6  1  0.00265900  0.69004100  0.34977600  1
  Fe  Fe7  1  0.99748300  0.31041600  0.65033900  1
  O  O8  1  0.86099200  0.63977200  0.59526200  1
  O  O9  1  0.36051100  0.13915100  0.09510100  1
  O  O10  1  0.67607600  0.15219400  0.60101700  1
  O  O11  1  0.17542200  0.65208800  0.10112100  1
  O  O12  1  0.19937300  0.02195400  0.74107600  1
  O  O13  1  0.69920100  0.52184700  0.24137800  1
  O  O14  1  0.80082900  0.97821500  0.25877900  1
  O  O15  1  0.30066700  0.47801900  0.75893000  1
  O  O16  1  0.32456000  0.84789200  0.39874700  1
  O  O17  1  0.82405800  0.34758800  0.89890500  1
  O  O18  1  0.13955100  0.36102100  0.40496600  1
  O  O19  1  0.63898700  0.86025300  0.90483400  1
",-2.009776389,1e-07
1181307,"# generated using pymatgen
data_LaCoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.54234393
_cell_length_b   10.54234393
_cell_length_c   6.30207900
_cell_angle_alpha   81.40569463
_cell_angle_beta   81.40569463
_cell_angle_gamma   82.52045369
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaCoO3
_chemical_formula_sum   'La2 Co2 O6'
_cell_volume   680.59949499
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.49731000  0.50269000  0.25000000  1
  La  La1  1  0.50269000  0.49731000  0.75000000  1
  Co  Co2  1  0.00000000  0.00000000  0.50000000  1
  Co  Co3  1  0.00000000  0.00000000  0.00000000  1
  O  O4  1  0.03317400  0.50126600  0.57450300  1
  O  O5  1  0.94465400  0.05534600  0.75000000  1
  O  O6  1  0.49873400  0.96682600  0.92549700  1
  O  O7  1  0.96682600  0.49873400  0.42549700  1
  O  O8  1  0.05534600  0.94465400  0.25000000  1
  O  O9  1  0.50126600  0.03317400  0.07450300  1
",0.315080773,5.220665
976446,"# generated using pymatgen
data_MgMnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.73567000
_cell_length_b   3.73567000
_cell_length_c   3.73567000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgMnO3
_chemical_formula_sum   'Mg1 Mn1 O3'
_cell_volume   52.13213536
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.00000000  1
  Mn  Mn1  1  0.50000000  0.50000000  0.50000000  1
  O  O2  1  0.50000000  0.50000000  0.00000000  1
  O  O3  1  0.50000000  0.00000000  0.50000000  1
  O  O4  1  0.00000000  0.50000000  0.50000000  1
",-1.875530194,3.0942055
557795,"# generated using pymatgen
data_LaMnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.97148532
_cell_length_b   5.43342909
_cell_length_c   10.41317900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   61.57895617
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaMnO3
_chemical_formula_sum   'La4 Mn4 O12'
_cell_volume   297.14103004
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.47605700  0.01831500  0.32822900  1
  La  La1  1  0.02394300  0.98168500  0.82822900  1
  La  La2  1  0.97605700  0.01831500  0.17177100  1
  La  La3  1  0.52394300  0.98168500  0.67177100  1
  Mn  Mn4  1  0.00000000  0.00000000  0.50000000  1
  Mn  Mn5  1  0.00000000  0.50000000  0.00000000  1
  Mn  Mn6  1  0.50000000  0.00000000  0.00000000  1
  Mn  Mn7  1  0.50000000  0.50000000  0.50000000  1
  O  O8  1  0.75212400  0.25244100  0.62191100  1
  O  O9  1  0.80088600  0.71189400  0.85758000  1
  O  O10  1  0.72813500  0.17861100  0.99334800  1
  O  O11  1  0.24787600  0.74755900  0.37808900  1
  O  O12  1  0.19911400  0.28810600  0.14242000  1
  O  O13  1  0.77186500  0.82138900  0.49334800  1
  O  O14  1  0.25212400  0.25244100  0.87808900  1
  O  O15  1  0.30088600  0.71189400  0.64242000  1
  O  O16  1  0.27186500  0.82138900  0.00665200  1
  O  O17  1  0.22813500  0.17861100  0.50665200  1
  O  O18  1  0.74787600  0.74755900  0.12191100  1
  O  O19  1  0.69911400  0.28810600  0.35758000  1
",-2.664739528,15.9994373
20016,"# generated using pymatgen
data_SmCoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.25554460
_cell_length_b   5.38013421
_cell_length_c   7.49230809
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmCoO3
_chemical_formula_sum   'Sm4 Co4 O12'
_cell_volume   211.84902184
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.51191205  0.55411881  0.25000000  1
  Sm  Sm1  1  0.98808795  0.05411881  0.25000000  1
  Sm  Sm2  1  0.48808795  0.44588119  0.75000000  1
  Sm  Sm3  1  0.01191205  0.94588119  0.75000000  1
  Co  Co4  1  0.50000000  0.00000000  0.00000000  1
  Co  Co5  1  -0.00000000  0.50000000  0.50000000  1
  Co  Co6  1  0.50000000  0.00000000  0.50000000  1
  Co  Co7  1  -0.00000000  0.50000000  0.00000000  1
  O  O8  1  0.41981287  0.98572069  0.25000000  1
  O  O9  1  0.08018713  0.48572069  0.25000000  1
  O  O10  1  0.58018713  0.01427931  0.75000000  1
  O  O11  1  0.91981287  0.51427931  0.75000000  1
  O  O12  1  0.79510200  0.79299241  0.04210551  1
  O  O13  1  0.70489800  0.29299241  0.45789449  1
  O  O14  1  0.20489800  0.20700759  0.54210551  1
  O  O15  1  0.29510200  0.70700759  0.95789449  1
  O  O16  1  0.20489800  0.20700759  0.95789449  1
  O  O17  1  0.29510200  0.70700759  0.54210551  1
  O  O18  1  0.79510200  0.79299241  0.45789449  1
  O  O19  1  0.70489800  0.29299241  0.04210551  1
",-2.567496455,0.0
1180658,"# generated using pymatgen
data_KTiO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.79865428
_cell_length_b   5.79865428
_cell_length_c   9.65299700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000324
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KTiO3
_chemical_formula_sum   'K4 Ti4 O12'
_cell_volume   281.09118249
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.00000000  0.50000000  1
  K  K1  1  0.00000000  0.00000000  0.00000000  1
  K  K2  1  0.66666700  0.33333300  0.25000000  1
  K  K3  1  0.33333300  0.66666700  0.75000000  1
  Ti  Ti4  1  0.33333300  0.66666700  0.40604900  1
  Ti  Ti5  1  0.66666700  0.33333300  0.59395100  1
  Ti  Ti6  1  0.66666700  0.33333300  0.90604900  1
  Ti  Ti7  1  0.33333300  0.66666700  0.09395100  1
  O  O8  1  0.50000000  0.50000000  0.50000000  1
  O  O9  1  0.50000000  0.00000000  0.50000000  1
  O  O10  1  0.00000000  0.50000000  0.50000000  1
  O  O11  1  0.50000000  0.50000000  0.00000000  1
  O  O12  1  0.50000000  0.00000000  0.00000000  1
  O  O13  1  0.00000000  0.50000000  0.00000000  1
  O  O14  1  0.19516800  0.80483200  0.25000000  1
  O  O15  1  0.19516800  0.39033700  0.25000000  1
  O  O16  1  0.60966300  0.80483200  0.25000000  1
  O  O17  1  0.80483200  0.19516800  0.75000000  1
  O  O18  1  0.80483200  0.60966300  0.75000000  1
  O  O19  1  0.39033700  0.19516800  0.75000000  1
",-2.652540658,3.9827856
1180725,"# generated using pymatgen
data_LaCoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.42713346
_cell_length_b   5.37797427
_cell_length_c   5.42064180
_cell_angle_alpha   60.92337332
_cell_angle_beta   60.47313587
_cell_angle_gamma   60.65933577
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaCoO3
_chemical_formula_sum   'La2 Co2 O6'
_cell_volume   113.59993529
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.74887637  0.75260972  0.24890986  1
  La  La1  1  0.25110747  0.24738382  0.75115104  1
  Co  Co2  1  0.49999829  0.49999484  -0.00000067  1
  Co  Co3  1  0.00000633  -0.00000148  0.49999184  1
  O  O4  1  0.26947165  0.69527255  0.30639707  1
  O  O5  1  0.73053191  0.30473167  0.69358809  1
  O  O6  1  0.80548312  0.22881859  0.19514401  1
  O  O7  1  0.19452241  0.77118644  0.80483732  1
  O  O8  1  0.71094071  0.78867270  0.74961064  1
  O  O9  1  0.28906574  0.21133214  0.25036878  1
",-2.561161988,4.0066067
645158,"# generated using pymatgen
data_LaMnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.29785700
_cell_length_b   5.67439300
_cell_length_c   6.04318975
_cell_angle_alpha   70.70900253
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaMnO3
_chemical_formula_sum   'La4 Mn4 O12'
_cell_volume   333.30114088
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.66773300  0.02842100  0.49811000  1
  La  La1  1  0.16773300  0.97157900  0.00189000  1
  La  La2  1  0.83226700  0.02842100  0.99811000  1
  La  La3  1  0.33226700  0.97157900  0.50189000  1
  Mn  Mn4  1  0.50000000  0.00000000  0.00000000  1
  Mn  Mn5  1  0.00000000  0.50000000  0.50000000  1
  Mn  Mn6  1  0.00000000  0.00000000  0.50000000  1
  Mn  Mn7  1  0.50000000  0.50000000  0.00000000  1
  O  O8  1  0.37350500  0.22531300  0.06552400  1
  O  O9  1  0.14144700  0.74110200  0.41998000  1
  O  O10  1  0.00568200  0.16749200  0.14776700  1
  O  O11  1  0.62649500  0.77468700  0.93447600  1
  O  O12  1  0.85855300  0.25889800  0.58002000  1
  O  O13  1  0.50568200  0.83250800  0.35223300  1
  O  O14  1  0.12649500  0.22531300  0.56552400  1
  O  O15  1  0.35855300  0.74110200  0.91998000  1
  O  O16  1  0.99431800  0.83250800  0.85223300  1
  O  O17  1  0.49431800  0.16749200  0.64776700  1
  O  O18  1  0.87350500  0.77468700  0.43447600  1
  O  O19  1  0.64144700  0.25889800  0.08002000  1
",-2.713913719,16.0006786
1076706,"# generated using pymatgen
data_SmCuO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.80908500
_cell_length_b   3.80908500
_cell_length_c   3.80908500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmCuO3
_chemical_formula_sum   'Sm1 Cu1 O3'
_cell_volume   55.26650387
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.50000000  0.50000000  0.50000000  1
  Cu  Cu1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.50000000  0.00000000  0.00000000  1
  O  O3  1  0.00000000  0.50000000  0.00000000  1
  O  O4  1  0.00000000  0.00000000  0.50000000  1
",-2.287715098,0.0056199
1076633,"# generated using pymatgen
data_KVO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.85310000
_cell_length_b   3.85310000
_cell_length_c   3.85310000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KVO3
_chemical_formula_sum   'K1 V1 O3'
_cell_volume   57.20458528
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.50000000  0.50000000  0.50000000  1
  V  V1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.50000000  0.00000000  0.00000000  1
  O  O3  1  0.00000000  0.50000000  0.00000000  1
  O  O4  1  0.00000000  0.00000000  0.50000000  1
",-2.189759956,8.55e-05
18841,"# generated using pymatgen
data_LaCrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.92715100
_cell_length_b   3.92715100
_cell_length_c   3.92715100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaCrO3
_chemical_formula_sum   'La1 Cr1 O3'
_cell_volume   60.56654511
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.50000000  0.50000000  0.50000000  1
  Cr  Cr1  1  0.00000000  0.00000000  0.00000000  1
  O  O2  1  0.50000000  0.00000000  0.00000000  1
  O  O3  1  0.00000000  0.50000000  0.00000000  1
  O  O4  1  0.00000000  0.00000000  0.50000000  1
",-3.10516652,2.9998346
1273223,"# generated using pymatgen
data_LaMnO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.93932500
_cell_length_b   8.82393316
_cell_length_c   7.90347300
_cell_angle_alpha   63.39073160
_cell_angle_beta   90.00055181
_cell_angle_gamma   89.99925949
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaMnO3
_chemical_formula_sum   'La4 Mn4 O12'
_cell_volume   245.62877790
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.00007700  0.49966700  0.75310400  1
  La  La1  1  0.99999200  0.00180100  0.49888800  1
  La  La2  1  0.99993000  0.50019900  0.24665900  1
  La  La3  1  0.99999100  0.00182000  0.99963400  1
  Mn  Mn4  1  0.50028600  0.24962800  0.12525700  1
  Mn  Mn5  1  0.50005400  0.74996200  0.87497500  1
  Mn  Mn6  1  0.49985900  0.74854600  0.37581600  1
  Mn  Mn7  1  0.49991200  0.25193600  0.62386700  1
  O  O8  1  0.99983600  0.74981900  0.37498500  1
  O  O9  1  0.00021000  0.25190800  0.12407100  1
  O  O10  1  0.99994500  0.74590300  0.87703300  1
  O  O11  1  0.99998500  0.25110600  0.62462000  1
  O  O12  1  0.49990000  0.49530500  0.50242300  1
  O  O13  1  0.50005000  0.00362700  0.24794800  1
  O  O14  1  0.50006600  0.49391800  0.00326200  1
  O  O15  1  0.49986900  0.00724900  0.74626300  1
  O  O16  1  0.49991300  0.74837500  0.63654300  1
  O  O17  1  0.50010800  0.25030500  0.36390000  1
  O  O18  1  0.49999000  0.74820600  0.11509100  1
  O  O19  1  0.50002900  0.25072100  0.88566100  1
",-2.899477352,1.0212013
770767,"# generated using pymatgen
data_SmCuO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.28006365
_cell_length_b   6.29098458
_cell_length_c   7.09825327
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmCuO3
_chemical_formula_sum   'Sm4 Cu4 O12'
_cell_volume   235.78125215
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.97420856  0.10196952  0.25000000  1
  Sm  Sm1  1  0.47420856  0.39803048  0.75000000  1
  Sm  Sm2  1  0.52579144  0.60196952  0.25000000  1
  Sm  Sm3  1  0.02579144  0.89803048  0.75000000  1
  Cu  Cu4  1  0.50000000  0.00000000  0.00000000  1
  Cu  Cu5  1  0.50000000  0.00000000  0.50000000  1
  Cu  Cu6  1  -0.00000000  0.50000000  0.00000000  1
  Cu  Cu7  1  -0.00000000  0.50000000  0.50000000  1
  O  O8  1  0.60778140  0.03430199  0.75000000  1
  O  O9  1  0.21354764  0.15870916  0.54625903  1
  O  O10  1  0.21354764  0.15870916  0.95374097  1
  O  O11  1  0.71354764  0.34129084  0.45374097  1
  O  O12  1  0.71354764  0.34129084  0.04625903  1
  O  O13  1  0.10778140  0.46569801  0.25000000  1
  O  O14  1  0.89221860  0.53430199  0.75000000  1
  O  O15  1  0.28645236  0.65870916  0.95374097  1
  O  O16  1  0.28645236  0.65870916  0.54625903  1
  O  O17  1  0.78645236  0.84129084  0.04625903  1
  O  O18  1  0.78645236  0.84129084  0.45374097  1
  O  O19  1  0.39221860  0.96569801  0.25000000  1
",-2.412101307,0.0
