material_id,cif,formation_energy_per_atom,dir_gap
13312,"# generated using pymatgen
data_LiReO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.64028335
_cell_length_b   3.64028335
_cell_length_c   3.64028335
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiReO2F
_chemical_formula_sum   'Li1 Re1 O2 F1'
_cell_volume   48.23980786
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Re  Re0  1  0.00045093  0.00000000  0.00000000  1
  Li  Li1  1  0.50539062  0.50000000  0.50000000  1
  F  F2  1  0.49988511  0.00000000  0.50000000  1
  O  O3  1  0.49997835  0.50000000  0.00000000  1
  O  O4  1  0.00428812  0.50000000  0.50000000  1
",1.94,0.0
11817,"# generated using pymatgen
data_AlReO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.83067370
_cell_length_b   3.83067370
_cell_length_c   3.83067370
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlReO2F
_chemical_formula_sum   'Al1 Re1 O2 F1'
_cell_volume   56.21153935
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Re  Re0  1  0.00070589  0.00000000  0.00000000  1
  Al  Al1  1  0.50524878  0.50000000  0.50000000  1
  F  F2  1  0.49976991  0.00000000  0.50000000  1
  O  O3  1  0.50005583  0.50000000  0.00000000  1
  O  O4  1  0.00422805  0.50000000  0.50000000  1
",1.42,0.0
8686,"# generated using pymatgen
data_TaTeSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.50574076
_cell_length_b   4.50574076
_cell_length_c   4.50574076
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaTeSO2
_chemical_formula_sum   'Ta1 Te1 S1 O2'
_cell_volume   91.47419609
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  -0.16971418  0.00000000  0.00000000  1
  Te  Te1  1  0.66460079  0.50000000  0.50000000  1
  S  S2  1  0.10173536  0.00000000  0.50000000  1
  O  O3  1  0.78509505  0.50000000  0.00000000  1
  O  O4  1  0.10928172  0.50000000  0.50000000  1
",1.38,0.0
7367,"# generated using pymatgen
data_TiAsN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.90688408
_cell_length_b   3.90688408
_cell_length_c   3.90688408
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiAsN2O
_chemical_formula_sum   'Ti1 As1 N2 O1'
_cell_volume   59.63367533
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  As  As0  1  0.00012803  0.00000000  0.00000000  1
  Ti  Ti1  1  0.50919343  0.50000000  0.50000000  1
  N  N2  1  0.49890227  0.00000000  0.50000000  1
  N  N3  1  0.49890227  0.50000000  0.00000000  1
  O  O4  1  0.00302742  0.50000000  0.50000000  1
",1.36,0.0
5298,"# generated using pymatgen
data_HgGeNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.96190087
_cell_length_b   3.96190087
_cell_length_c   3.96190087
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HgGeNOF
_chemical_formula_sum   'Hg1 Ge1 N1 O1 F1'
_cell_volume   62.18860478
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hg  Hg0  1  0.00242256  0.00000000  0.00000000  1
  Ge  Ge1  1  0.50462305  0.50000000  0.50000000  1
  F  F2  1  0.49926956  0.00000000  0.50000000  1
  N  N3  1  0.50013871  0.50000000  0.00000000  1
  O  O4  1  0.00218914  0.50000000  0.50000000  1
",0.88,0.0
4949,"# generated using pymatgen
data_NaLaNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.22290605
_cell_length_b   4.22290605
_cell_length_c   4.22290605
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaLaNOF
_chemical_formula_sum   'Na1 La1 N1 O1 F1'
_cell_volume   75.30681135
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.00049128  0.00000000  0.00000000  1
  Na  Na1  1  0.50528089  0.50000000  0.50000000  1
  F  F2  1  0.49998288  0.00000000  0.50000000  1
  N  N3  1  0.49962727  0.50000000  0.00000000  1
  O  O4  1  0.00460695  0.50000000  0.50000000  1
",1.6,0.0
3945,"# generated using pymatgen
data_NbPbNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.38009232
_cell_length_b   4.38009232
_cell_length_c   4.38009232
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbPbNOF
_chemical_formula_sum   'Nb1 Pb1 N1 O1 F1'
_cell_volume   84.03298569
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00044365  0.00000000  0.00000000  1
  Pb  Pb1  1  0.50596662  0.50000000  0.50000000  1
  F  F2  1  0.49951663  0.00000000  0.50000000  1
  N  N3  1  0.49975179  0.50000000  0.00000000  1
  O  O4  1  0.00481529  0.50000000  0.50000000  1
",1.96,0.0
12338,"# generated using pymatgen
data_RbRhO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.64016915
_cell_length_b   4.64016915
_cell_length_c   4.64016915
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbRhO2F
_chemical_formula_sum   'Rb1 Rh1 O2 F1'
_cell_volume   99.90826991
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rh  Rh0  1  0.00034278  0.00000000  0.00000000  1
  Rb  Rb1  1  0.50561266  0.50000000  0.50000000  1
  F  F2  1  0.49951459  0.00000000  0.50000000  1
  O  O3  1  0.50009000  0.50000000  0.00000000  1
  O  O4  1  0.00494968  0.50000000  0.50000000  1
",3.06,0.0
385,"# generated using pymatgen
data_NbCoNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.71984966
_cell_length_b   3.71984966
_cell_length_c   3.71984966
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbCoNO2
_chemical_formula_sum   'Nb1 Co1 N1 O2'
_cell_volume   51.47260686
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.40104150  -0.00000000  -0.00000000  1
  Co  Co1  1  0.77629882  0.50000000  0.50000000  1
  N  N2  1  0.71194516  0.00000000  0.50000000  1
  O  O3  1  0.72077738  0.50000000  -0.00000000  1
  O  O4  1  0.26253342  0.50000000  0.50000000  1
",0.9,0.0
16199,"# generated using pymatgen
data_HfFeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.09516655
_cell_length_b   4.09516655
_cell_length_c   4.09516655
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfFeO3
_chemical_formula_sum   'Hf1 Fe1 O3'
_cell_volume   68.67753612
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.00030695  -0.00000000  0.00000000  1
  Hf  Hf1  1  0.50578294  0.50000000  0.50000000  1
  O  O2  1  0.49972211  0.00000000  0.50000000  1
  O  O3  1  0.49972211  0.50000000  0.00000000  1
  O  O4  1  0.00448889  0.50000000  0.50000000  1
",0.76,0.0
17215,"# generated using pymatgen
data_NaBN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.47090586
_cell_length_b   3.47090586
_cell_length_c   3.47090586
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaBN3
_chemical_formula_sum   'Na1 B1 N3'
_cell_volume   41.81465361
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  -0.00129421  0.00000000  0.00000000  1
  B  B1  1  0.54750373  0.50000000  0.50000000  1
  N  N2  1  0.48809553  -0.00000000  0.50000000  1
  N  N3  1  0.48809553  0.50000000  -0.00000000  1
  N  N4  1  -0.01746420  0.50000000  0.50000000  1
",2.48,0.0
14441,"# generated using pymatgen
data_AgGeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.81908995
_cell_length_b   3.81908995
_cell_length_c   3.81908995
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgGeO3
_chemical_formula_sum   'Ag1 Ge1 O3'
_cell_volume   55.70313809
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.01419788  -0.00000000  0.00000000  1
  Ge  Ge1  1  0.51150518  0.50000000  0.50000000  1
  O  O2  1  0.51089213  0.00000000  0.50000000  1
  O  O3  1  0.51089213  0.50000000  0.00000000  1
  O  O4  1  0.01102720  0.50000000  0.50000000  1
",0.9,0.0
13485,"# generated using pymatgen
data_MgZnO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.92141974
_cell_length_b   3.92141974
_cell_length_c   3.92141974
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgZnO2F
_chemical_formula_sum   'Mg1 Zn1 O2 F1'
_cell_volume   60.30176045
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00041238  0.00000000  0.00000000  1
  Zn  Zn1  1  0.50537419  0.50000000  0.50000000  1
  F  F2  1  0.49958278  0.00000000  0.50000000  1
  O  O3  1  0.50012694  0.50000000  0.00000000  1
  O  O4  1  0.00459107  0.50000000  0.50000000  1
",1.1,0.0
15419,"# generated using pymatgen
data_ReIrO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.06077733
_cell_length_b   4.06077733
_cell_length_c   4.06077733
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ReIrO3
_chemical_formula_sum   'Re1 Ir1 O3'
_cell_volume   66.96186291
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Re  Re0  1  0.18686669  0.00000000  0.00000000  1
  Ir  Ir1  1  0.45603013  0.50000000  0.50000000  1
  O  O2  1  0.33778168  0.00000000  0.50000000  1
  O  O3  1  0.33778168  0.50000000  0.00000000  1
  O  O4  1  -0.05365407  0.50000000  0.50000000  1
",1.84,0.0
7788,"# generated using pymatgen
data_AgPtN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.07600996
_cell_length_b   4.07600996
_cell_length_c   4.07600996
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgPtN2O
_chemical_formula_sum   'Ag1 Pt1 N2 O1'
_cell_volume   67.71824752
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pt  Pt0  1  0.35536104  0.00000000  0.00000000  1
  Ag  Ag1  1  0.69650648  0.50000000  0.50000000  1
  N  N2  1  0.31673090  0.00000000  0.50000000  1
  N  N3  1  0.31673090  0.50000000  0.00000000  1
  O  O4  1  0.18379829  0.50000000  0.50000000  1
",1.94,0.0
5742,"# generated using pymatgen
data_CrCuN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.78886002
_cell_length_b   3.78886002
_cell_length_c   3.78886002
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrCuN2O
_chemical_formula_sum   'Cr1 Cu1 N2 O1'
_cell_volume   54.39082945
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.16145682  -0.00000000  0.00000000  1
  Cu  Cu1  1  0.48533860  0.50000000  0.50000000  1
  N  N2  1  0.39152641  0.00000000  0.50000000  1
  N  N3  1  0.39152641  0.50000000  -0.00000000  1
  O  O4  1  -0.03105488  0.50000000  0.50000000  1
",1.52,0.0
11287,"# generated using pymatgen
data_LiBeO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.65044570
_cell_length_b   3.65044570
_cell_length_c   3.65044570
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiBeO2F
_chemical_formula_sum   'Li1 Be1 O2 F1'
_cell_volume   48.64494057
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.00019295  0.00000000  0.00000000  1
  Li  Li1  1  0.50562714  0.50000000  0.50000000  1
  F  F2  1  0.49994365  0.00000000  0.50000000  1
  O  O3  1  0.49966658  0.50000000  0.00000000  1
  O  O4  1  0.00455437  0.50000000  0.50000000  1
",2.52,0.0
7929,"# generated using pymatgen
data_SiMoN2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98019775
_cell_length_b   3.98019775
_cell_length_c   3.98019775
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SiMoN2O
_chemical_formula_sum   'Si1 Mo1 N2 O1'
_cell_volume   63.05418964
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Si  Si0  1  0.00021733  0.00000000  -0.00000000  1
  Mo  Mo1  1  0.50829466  0.50000000  0.50000000  1
  N  N2  1  0.49903485  0.00000000  0.50000000  1
  N  N3  1  0.49903485  0.50000000  0.00000000  1
  O  O4  1  0.00311407  0.50000000  0.50000000  1
",1.5,0.0
3140,"# generated using pymatgen
data_SrNiNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98793647
_cell_length_b   3.98793647
_cell_length_c   3.98793647
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrNiNOF
_chemical_formula_sum   'Sr1 Ni1 N1 O1 F1'
_cell_volume   63.42269535
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.00267140  0.00000000  0.00000000  1
  Ni  Ni1  1  0.50055875  0.50000000  0.50000000  1
  F  F2  1  0.50549895  0.00000000  0.50000000  1
  N  N3  1  0.50169201  0.50000000  0.00000000  1
  O  O4  1  0.00105737  0.50000000  0.50000000  1
",1.1,0.0
3564,"# generated using pymatgen
data_CdBiNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.43529570
_cell_length_b   4.43529570
_cell_length_c   4.43529570
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdBiNOF
_chemical_formula_sum   'Cd1 Bi1 N1 O1 F1'
_cell_volume   87.25046279
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.00066165  0.00000000  0.00000000  1
  Bi  Bi1  1  0.50490839  0.50000000  0.50000000  1
  F  F2  1  0.49967264  0.00000000  0.50000000  1
  N  N3  1  0.49998534  0.50000000  0.00000000  1
  O  O4  1  0.00451191  0.50000000  0.50000000  1
",1.08,0.0
2233,"# generated using pymatgen
data_RbInNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.41857965
_cell_length_b   4.41857965
_cell_length_c   4.41857965
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbInNO2
_chemical_formula_sum   'Rb1 In1 N1 O2'
_cell_volume   86.26766904
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.00845226  -0.00000000  -0.00000000  1
  Rb  Rb1  1  0.50352567  0.50000000  0.50000000  1
  N  N2  1  0.50117283  -0.00000000  0.50000000  1
  O  O3  1  0.50107468  0.50000000  0.00000000  1
  O  O4  1  0.00285109  0.50000000  0.50000000  1
",2.62,0.0
